year,month,day,hour,member,weekend,season,temperature,dewpoint,humidity,windspeed,windgust,pressure,precip,precipaccum,weather,rental
2016,10,15,10,443,1,fall,13.89,50,77,0,0,30.4,0,0,1,697
2016,10,15,11,559,1,fall,16.11,47,60,7,0,30.4,0,0,1,1013
2016,10,15,12,555,1,fall,17.22,45,52,8,0,30.4,0,0,1,1057
2016,10,15,13,592,1,fall,18.89,43,43,7,0,30.4,0,0,1,1189
2016,10,15,14,532,1,fall,18.89,44,45,7,0,30.4,0,0,1,1207
2016,10,15,15,521,1,fall,20,46,45,5,0,30.3,0,0,1,1207
2016,10,15,16,509,1,fall,20,48,49,8,0,30.3,0,0,1,1114
2016,10,15,17,562,1,fall,20,47,47,10,0,30.3,0,0,1,1003
2016,10,15,18,483,1,fall,18.33,46,50,12,0,30.3,0,0,1,835
2016,10,15,19,352,1,fall,16.67,49,62,8,0,30.3,0,0,1,521
2016,10,15,20,240,1,fall,15.56,50,69,5,0,30.3,0,0,1,372
2016,10,15,21,175,1,fall,14.44,50,75,7,0,30.3,0,0,1,272
2016,10,15,22,150,1,fall,13.89,50,77,7,0,30.3,0,0,1,252
2016,10,15,23,171,1,fall,13.89,51,81,8,0,30.3,0,0,1,240
2016,10,16,0,101,1,fall,17.22,62,97,6,0,30.1,0,0,2,149
2016,10,16,1,72,1,fall,12.78,51,86,5,0,30.3,0,0,1,116
2016,10,16,2,51,1,fall,12.78,52,89,3,0,30.3,0,0,1,69
2016,10,16,3,34,1,fall,12.22,52,93,0,0,30.3,0,0,1,41
2016,10,16,4,17,1,fall,12.78,53,93,3,0,30.3,0,0,1,19
2016,10,16,5,9,1,fall,12.22,53,97,5,0,30.3,0,0,1,12
2016,10,16,6,20,1,fall,12.5,53.5,96.5,5.5,0,30.2,0,0,1,29
2016,10,16,7,74,1,fall,12.22,54,100,7,0,30.2,0,0,1,102
2016,10,16,8,141,1,fall,13.06,55,98.5,5.5,0,30.2,0,0,2,196
2016,10,16,9,265,1,fall,13.89,56,96,8,0,30.2,0,0,2,437
2016,10,16,10,426,1,fall,15.56,57,90,5.5,0,30.2,0,0,2,752
2016,10,16,11,543,1,fall,16.67,57,84,9,0,30.2,0,0,1,966
2016,10,16,12,582,1,fall,20,57,68,12,0,30.2,0,0,1,1020
2016,10,16,13,600,1,fall,20.56,58,68,14,0,30.2,0,0,1,1039
2016,10,16,14,603,1,fall,21.67,59,66,10,0,30.1,0,0,1,1069
2016,10,16,15,536,1,fall,22.22,59,64,10,0,30.1,0,0,1,960
2016,10,16,16,615,1,fall,22.78,60,64,8,0,30.1,0,0,1,1086
2016,10,16,17,578,1,fall,22.22,62,71,7,0,30.1,0,0,1,953
2016,10,16,18,509,1,fall,21.11,62,76,8,0,30.1,0,0,1,831
2016,10,16,19,354,1,fall,19.44,62,84,7,0,30.1,0,0,1,529
2016,10,16,20,220,1,fall,19.44,62,84,8,0,30.1,0,0,1,361
2016,10,16,21,182,1,fall,18.33,62,90,8,0,30,0,0,1,262
2016,10,16,22,116,1,fall,18.33,62,90,7,0,30.1,0,0,1,175
2016,10,16,23,58,1,fall,18.33,63,93,3,0,30.1,0,0,2,80
2016,10,17,0,25,0,fall,19.44,63,87,7,0,29.9,0,0,1,30
2016,10,17,1,16,0,fall,17.22,62,97,6,0,30,0,0,2,16
2016,10,17,2,5,0,fall,16.67,61,96,7,0,30,0,0,1,10
2016,10,17,3,4,0,fall,17.22,61,93,0,0,30,0,0,1,5
2016,10,17,4,15,0,fall,16.67,61,96,3,0,30,0,0,1,17
2016,10,17,5,82,0,fall,16.11,60,97,5,0,30,0,0,1,87
2016,10,17,6,292,0,fall,15.56,60,100,3,0,30,0,0,1,302
2016,10,17,7,754,0,fall,15.56,60,100,5,0,30,0,0,2,790
2016,10,17,8,1036,0,fall,16.11,61,100,5,0,30,0,0,2,1123
2016,10,17,9,411,0,fall,17.22,62,97,6,0,30,0,0,1,526
2016,10,17,10,222,0,fall,17.78,63,96,7,0,30,0,0,1,383
2016,10,17,11,263,0,fall,20.56,64,84,6,0,30,0,0,1,452
2016,10,17,12,368,0,fall,23.33,64,71,7,0,30,0,0,1,566
2016,10,17,13,343,0,fall,25,65,66,8,0,30,0,0,1,555
2016,10,17,14,327,0,fall,27.22,61,50,9,0,29.9,0,0,1,542
2016,10,17,15,377,0,fall,26.11,63,58,10,0,29.9,0,0,1,557
2016,10,17,16,736,0,fall,26.67,63,56,12,0,29.9,0,0,1,965
2016,10,17,17,1412,0,fall,25.56,64,62,9,0,29.9,0,0,1,1643
2016,10,17,18,1160,0,fall,26.11,63,58,9,0,29.9,0,0,1,1360
2016,10,17,19,623,0,fall,22.78,64,73,8,0,29.9,0,0,1,723
2016,10,17,20,424,0,fall,21.67,63,75,8,0,29.9,0,0,1,538
2016,10,17,21,280,0,fall,20,63,84,8,0,29.9,0,0,1,373
2016,10,17,22,167,0,fall,20.56,63,81,8,0,29.9,0,0,1,217
2016,10,17,23,101,0,fall,19.44,64,90,6,0,29.9,0,0,1,125
2016,10,18,0,33,0,fall,21.11,66,87,9,0,29.9,0,0,1,49
2016,10,18,1,15,0,fall,18.89,64,93,3,0,29.9,0,0,1,21
2016,10,18,2,7,0,fall,18.33,64,97,7,0,29.9,0,0,1,12
2016,10,18,3,6,0,fall,18.33,64,97,6,0,29.9,0,0,1,6
2016,10,18,4,8,0,fall,17.78,63,96,6,0,29.9,0,0,1,10
2016,10,18,5,102,0,fall,17.78,63,96,7,0,29.9,0,0,1,107
2016,10,18,6,354,0,fall,17.22,62,97,6,0,29.9,0,0,1,368
2016,10,18,7,990,0,fall,17.22,62,97,5,0,29.9,0,0,1,1043
2016,10,18,8,1242,0,fall,17.22,62,97,5,0,29.9,0,0,1,1325
2016,10,18,9,531,0,fall,18.89,64,93,7,0,30,0,0,1,619
2016,10,18,10,260,0,fall,20,64,87,8,0,30,0,0,1,371
2016,10,18,11,313,0,fall,21.11,65,84,10,0,29.9,0,0,1,417
2016,10,18,12,401,0,fall,22.78,65,76,10,0,29.9,0,0,1,550
2016,10,18,13,382,0,fall,24.44,65,69,10,0,29.9,0,0,2,549
2016,10,18,14,327,0,fall,26.11,65,62,9,0,29.9,0,0,2,493
2016,10,18,15,434,0,fall,26.67,64,58,10,0,29.9,0,0,1,651
2016,10,18,16,715,0,fall,27.22,64,56,10,0,29.9,0,0,1,891
2016,10,18,17,1523,0,fall,27.78,64,54,12,0,29.9,0,0,1,1813
2016,10,18,18,1289,0,fall,25,65,66,12,0,29.9,0,0,1,1503
2016,10,18,19,728,0,fall,23.33,65,73,9,0,29.9,0,0,1,845
2016,10,18,20,479,0,fall,23.89,65,71,9,0,29.9,0,0,1,566
2016,10,18,21,352,0,fall,22.22,66,81,10,0,29.9,0,0,1,410
2016,10,18,22,197,0,fall,21.67,66,84,9,0,29.9,0,0,1,232
2016,10,18,23,106,0,fall,21.11,66,87,8,0,29.9,0,0,1,135
2016,10,19,0,35,0,fall,22.78,68,84,0,0,30.1,0,0,2,50
2016,10,19,1,16,0,fall,20.56,65,87,9,0,29.9,0,0,1,25
2016,10,19,2,8,0,fall,20,66,93,7,0,29.9,0,0,1,9
2016,10,19,3,6,0,fall,20,65,90,6,0,29.9,0,0,1,6
2016,10,19,4,9,0,fall,19.44,65,93,5,0,29.9,0,0,1,11
2016,10,19,5,110,0,fall,18.89,64,93,6,0,29.9,0,0,1,119
2016,10,19,6,339,0,fall,18.33,64,97,7,0,29.9,0,0,1,356
2016,10,19,7,1003,0,fall,19.44,65,93,7,0,29.9,0,0,2,1080
2016,10,19,8,1261,0,fall,19.44,65,93,7,0,30,0,0,1,1353
2016,10,19,9,545,0,fall,20,66,93,6,0,30,0,0,1,644
2016,10,19,10,248,0,fall,22.22,66,81,3,0,30,0,0,1,349
2016,10,19,11,306,0,fall,23.33,66,76,3,0,30,0,0,1,453
2016,10,19,12,421,0,fall,24.44,65,69,0,0,30,0,0,2,537
2016,10,19,13,366,0,fall,28.89,65,53,10,0,30,0,0,1,526
2016,10,19,14,329,0,fall,30.56,65,48,5,0,30,0,0,1,481
2016,10,19,15,404,0,fall,30,65,49,7,0,30,0,0,1,569
2016,10,19,16,741,0,fall,28.89,66,55,5,0,30,0,0,1,924
2016,10,19,17,1457,0,fall,30,66,51,6,0,30,0,0,2,1704
2016,10,19,18,1183,0,fall,28.89,66,55,3,0,30,0,0,2,1373
2016,10,19,19,708,0,fall,26.11,66,64,6,0,30,0,0,1,827
2016,10,19,20,566,0,fall,24.44,68,76,6,0,30,0,0,1,641
2016,10,19,21,250,0,fall,24.44,68,76,5,0,30,0,0,1,298
2016,10,19,22,248,0,fall,23.33,68,82,3,0,30.1,0,0,1,302
2016,10,19,23,241,0,fall,22.22,68,87,5,0,30.1,0,0,2,284
2016,10,20,0,50,0,fall,21.67,67,87,13,0,29.9,0,0,2,71
2016,10,20,1,15,0,fall,22.22,69,91,3,0,30.1,0,0,3,30
2016,10,20,2,11,0,fall,22.22,69,91,5,0,30,0,0,2,12
2016,10,20,3,7,0,fall,22.22,69,91,5,0,30,0,0,2,14
2016,10,20,4,10,0,fall,22.22,68,87,7,0,30,0,0,2,11
2016,10,20,5,86,0,fall,21.11,67,90,5,0,30,0,0,1,90
2016,10,20,6,289,0,fall,20.56,64,84,7,0,30,0,0,1,299
2016,10,20,7,939,0,fall,20,63,84,7,0,30.1,0,0,2,978
2016,10,20,8,1289,0,fall,20,62,81,6,0,30.1,0,0,2,1377
2016,10,20,9,536,0,fall,20.56,62,78,7,0,30.1,0,0,2,610
2016,10,20,10,263,0,fall,21.67,64,78,7,0,30.1,0,0,2,376
2016,10,20,11,283,0,fall,23.89,66,73,5,0,30,0,0,2,441
2016,10,20,12,369,0,fall,25.56,68,71,3,0,30,0,0,2,572
2016,10,20,13,382,0,fall,27.22,69,67,5,0,30,0,0,2,560
2016,10,20,14,333,0,fall,28.33,70,65,8,0,30,0,0,2,523
2016,10,20,15,402,0,fall,28.33,69,63,7,0,29.9,0,0,2,605
2016,10,20,16,795,0,fall,27.78,68,62,8,0,29.9,0,0,2,983
2016,10,20,17,1433,0,fall,28.33,68,60,12,0,29.9,0,0,2,1732
2016,10,20,18,1209,0,fall,26.11,70,74,10,0,29.9,0,0,2,1430
2016,10,20,19,682,0,fall,25,70,79,12,0,29.9,0,0,2,827
2016,10,20,20,495,0,fall,23.89,69,82,12,0,29.9,0,0,1,589
2016,10,20,21,331,0,fall,23.33,67,79,14,0,29.9,0,0,1,408
2016,10,20,22,246,0,fall,22.78,66,79,14,0,29.9,0,0,1,307
2016,10,20,23,139,0,fall,22.22,66,81,12,0,29.9,0,0,2,175
2016,10,21,0,77,0,fall,15.56,50,69,16,0,29.6,0,0,2,100
2016,10,21,1,27,0,fall,21.11,67,90,13,0,29.9,0,0,1,42
2016,10,21,2,16,0,fall,21.11,64,81,14,0,29.8,0,0,1,21
2016,10,21,3,8,0,fall,20.56,65,87,10,0,29.8,0,0,1,9
2016,10,21,4,15,0,fall,20.56,65,87,12,0,29.8,0,0,2,16
2016,10,21,5,83,0,fall,20,65,90,14,0,29.8,0,0,2,87
2016,10,21,6,273,0,fall,20,65,90,9,0,29.8,0,0,1,294
2016,10,21,7,787,0,fall,19.44,65,93,12,0,29.7,0,0,1,819
2016,10,21,8,1233,0,fall,19.44,65,93,13,0,29.7,0,0,1,1313
2016,10,21,9,545,0,fall,20.56,66,90,10,0,29.7,0,0,1,626
2016,10,21,10,279,0,fall,21.67,65,81,12,0,29.7,0,0,1,434
2016,10,21,11,349,0,fall,22.78,65,76,12,0,29.7,0,0,1,554
2016,10,21,12,450,0,fall,24.44,66,71,13,0,29.6,0,0,1,670
2016,10,21,13,426,0,fall,26.11,65,62,13,0,29.6,0,0,1,682
2016,10,21,14,132,0,fall,21.67,62.29,74.57,20.14,26,29.59,0,0,3,180
2016,10,21,15,257,0,fall,17.22,59.67,89,12.33,8.33,29.6,0.13,0,3,364
2016,10,21,16,656,0,fall,17.78,59,84,9,18,29.6,0.1,0,2,781
2016,10,21,17,1133,0,fall,18.33,59,81,10,0,29.6,0,0,2,1325
2016,10,21,18,808,0,fall,18.33,57,75,10,0,29.6,0,0,2,903
2016,10,21,19,467,0,fall,18.33,55,70,0,0,29.6,0,0,2,538
2016,10,21,20,227,0,fall,16.67,54,75,17,28,29.6,0,0,3,271
2016,10,21,21,179,0,fall,15.56,54,80,15,22,29.6,0,0,2,220
2016,10,21,22,143,0,fall,15.56,53,78,12,0,29.6,0,0,2,185
2016,10,21,23,110,0,fall,15.56,52.33,76,15.33,16.33,29.6,0,0,2,151
2016,10,22,0,100,1,fall,10.56,29,43,12,25,29.9,0,0,1,121
2016,10,22,1,60,1,fall,14.44,48,70,24,29,29.6,0,0,2,68
2016,10,22,2,26,1,fall,13.89,45,64,22,32,29.6,0,0,2,34
2016,10,22,3,13,1,fall,13.33,45,67,23,33,29.6,0,0,2,19
2016,10,22,4,8,1,fall,12.78,44,67,25,32,29.6,0,0,2,8
2016,10,22,5,13,1,fall,12.78,44,67,15,24,29.6,0,0,2,13
2016,10,22,6,28,1,fall,12.78,43,64,23,31,29.6,0,0,2,34
2016,10,22,7,106,1,fall,12.22,43,66,18,33,29.6,0,0,2,118
2016,10,22,8,262,1,fall,12.78,41,59,18,28,29.6,0,0.3,2,298
2016,10,22,9,392,1,fall,12.22,40,59,21,32,29.7,0,0,2,506
2016,10,22,10,454,1,fall,11.67,35,50,22,32,29.7,0,0,2,665
2016,10,22,11,493,1,fall,12.78,33,43,18,38,29.7,0,0,2,749
2016,10,22,12,515,1,fall,13.89,34,42,24,37,29.7,0,0,2,809
2016,10,22,13,489,1,fall,15,33,38,23,33,29.7,0,0,2,807
2016,10,22,14,502,1,fall,16.11,34,36,18,38,29.7,0,0,2,873
2016,10,22,15,462,1,fall,15,34,39,25,39,29.7,0,0,2,745
2016,10,22,16,453,1,fall,14.44,35,42,25,36,29.7,0,0,2,744
2016,10,22,17,440,1,fall,14.44,34,41,20,35,29.8,0,0,1,658
2016,10,22,18,380,1,fall,13.33,33,42,17,32,29.8,0,0,2,512
2016,10,22,19,242,1,fall,12.78,33,43,16,31,29.8,0,0,1,317
2016,10,22,20,212,1,fall,11.67,33,47,16,26,29.9,0,0,1,270
2016,10,22,21,167,1,fall,11.67,31,43,14,25,29.9,0,0,1,219
2016,10,22,22,121,1,fall,11.11,30,43,14,22,29.9,0,0,1,145
2016,10,22,23,137,1,fall,11.11,29,41,12,24,29.9,0,0,1,172
2016,10,23,0,95,1,fall,13.33,47,72,7,0,29.9,0,0,1,115
2016,10,23,1,49,1,fall,10.56,31,46,17,23,29.9,0,0,1,61
2016,10,23,2,44,1,fall,10.56,32,48,9,0,29.9,0,0,1,53
2016,10,23,3,23,1,fall,10,32,50,8,0,29.9,0,0,1,30
2016,10,23,4,7,1,fall,9.44,34,56,7,0,30,0,0,1,12
2016,10,23,5,3,1,fall,8.89,34,58,9,0,30,0,0,1,5
2016,10,23,6,21,1,fall,7.78,35,66,9,0,30,0,0,1,24
2016,10,23,7,59,1,fall,8.33,35,63,12,0,30,0,0,1,77
2016,10,23,8,149,1,fall,7.78,37,71,8,0,30,0,0,1,182
2016,10,23,9,298,1,fall,11.11,37,57,9,0,30,0,0,1,417
2016,10,23,10,425,1,fall,12.78,37,51,12,0,30,0,0,1,628
2016,10,23,11,461,1,fall,14.44,38,47,13,0,30,0,0,1,771
2016,10,23,12,541,1,fall,16.67,40,44,15,0,30,0,0,1,929
2016,10,23,13,532,1,fall,17.78,40,41,14,24,30,0,0,1,948
2016,10,23,14,506,1,fall,18.89,41,40,12,24,30,0,0,1,910
2016,10,23,15,506,1,fall,20,43,40,13,0,30,0,0,1,919
2016,10,23,16,529,1,fall,20,43,40,16,0,29.9,0,0,2,892
2016,10,23,17,493,1,fall,20,44,42,17,0,29.9,0,0,1,861
2016,10,23,18,475,1,fall,18.89,44,45,12,0,30,0,0,1,694
2016,10,23,19,268,1,fall,17.22,46,54,13,0,30,0,0,1,375
2016,10,23,20,216,1,fall,15.56,48,64,7,0,30,0,0,1,281
2016,10,23,21,141,1,fall,14.44,49,72,7,0,29.9,0,0,1,208
2016,10,23,22,83,1,fall,15,49,69,3,0,29.9,0,0,1,135
2016,10,23,23,56,1,fall,13.89,46,67,7,0,29.9,0,0,1,78
2016,10,24,0,21,0,fall,11.67,34,48,9,0,30.2,0,0,1,34
2016,10,24,1,8,0,fall,14.44,46,65,10,0,29.9,0,0,1,19
2016,10,24,2,11,0,fall,13.89,46,67,9,0,29.9,0,0,1,13
2016,10,24,3,3,0,fall,13.89,46,67,10,0,29.9,0,0,1,3
2016,10,24,4,10,0,fall,13.33,46,69,13,0,29.9,0,0,1,10
2016,10,24,5,84,0,fall,12.78,45,69,7,0,29.9,0,0,1,87
2016,10,24,6,278,0,fall,12.22,46,75,6,0,29.9,0,0,1,289
2016,10,24,7,783,0,fall,12.22,46,75,10,0,29.9,0,0,1,817
2016,10,24,8,975,0,fall,13.33,46,69,3,0,30,0,0,1,1021
2016,10,24,9,463,0,fall,15,49,69,5,0,30,0,0,1,524
2016,10,24,10,263,0,fall,18.33,48,54,5,0,30,0,0,1,366
2016,10,24,11,276,0,fall,18.33,48,54,7,0,30,0,0,2,416
2016,10,24,12,332,0,fall,20.56,48,47,13,0,30,0,0,1,462
2016,10,24,13,321,0,fall,21.11,48,46,13,0,30,0,0,2,491
2016,10,24,14,308,0,fall,21.11,48,46,16,21,30,0,0,2,457
2016,10,24,15,383,0,fall,21.11,44,39,16,0,30,0,0,2,569
2016,10,24,16,717,0,fall,21.11,44,39,15,22,30,0,0,1,882
2016,10,24,17,1399,0,fall,20.56,41,36,18,24,30,0,0,1,1594
2016,10,24,18,1096,0,fall,18.89,40,38,20,24,30.1,0,0,1,1205
2016,10,24,19,592,0,fall,17.22,38,40,14,0,30.1,0,0,1,670
2016,10,24,20,349,0,fall,16.11,35,38,17,0,30.1,0,0,1,396
2016,10,24,21,208,0,fall,15,33,38,17,26,30.2,0,0,1,241
2016,10,24,22,133,0,fall,13.89,33,40,12,0,30.2,0,0,1,156
2016,10,24,23,63,0,fall,12.78,33,43,7,0,30.2,0,0,1,78
2016,10,25,0,18,0,fall,10.56,35,54,3,0,30.4,0,0,1,26
2016,10,25,1,1,0,fall,10.56,34,52,12,0,30.3,0,0,1,2
2016,10,25,2,7,0,fall,10,35,57,9,0,30.3,0,0,1,8
2016,10,25,3,4,0,fall,10,34,54,12,0,30.3,0,0,1,5
2016,10,25,4,11,0,fall,10,33,52,12,0,30.3,0,0,1,11
2016,10,25,5,93,0,fall,9.44,33,54,9,0,30.3,0,0,1,96
2016,10,25,6,316,0,fall,9.44,33,54,7,0,30.3,0,0,1,327
2016,10,25,7,867,0,fall,8.89,34,58,7,0,30.3,0,0,1,892
2016,10,25,8,1231,0,fall,8.89,34,58,6,0,30.3,0,0,1,1296
2016,10,25,9,482,0,fall,10.56,35,54,7,0,30.3,0,0,1,529
2016,10,25,10,241,0,fall,12.78,35,47,10,21,30.3,0,0,1,341
2016,10,25,11,249,0,fall,14.44,35,42,21,28,30.3,0,0,1,376
2016,10,25,12,379,0,fall,16.11,35,38,16,20,30.3,0,0,1,505
2016,10,25,13,336,0,fall,16.67,35,37,20,26,30.3,0,0,1,451
2016,10,25,14,312,0,fall,16.67,34,35,14,23,30.3,0,0,1,445
2016,10,25,15,373,0,fall,17.22,34,34,15,25,30.3,0,0,1,517
2016,10,25,16,690,0,fall,17.78,34,33,16,0,30.2,0,0,1,805
2016,10,25,17,1392,0,fall,16.67,33,34,15,0,30.3,0,0,1,1565
2016,10,25,18,1062,0,fall,15.56,34,38,13,0,30.3,0,0,1,1189
2016,10,25,19,630,0,fall,13.89,35,44,16,0,30.3,0,0,1,701
2016,10,25,20,396,0,fall,12.78,33,43,14,0,30.3,0,0,1,435
2016,10,25,21,314,0,fall,11.67,32,45,10,0,30.4,0,0,1,358
2016,10,25,22,172,0,fall,11.11,33,49,8,0,30.4,0,0,1,195
2016,10,25,23,86,0,fall,10,33,52,7,0,30.4,0,0,1,106
2016,10,26,0,47,0,fall,10.56,42,71,5,0,30.4,0,0,2,64
2016,10,26,1,12,0,fall,9.44,35,59,0,0,30.4,0,0,1,16
2016,10,26,2,5,0,fall,9.44,35,59,0,0,30.4,0,0,1,5
2016,10,26,3,4,0,fall,6.67,36,73,10,0,30.4,0,0,1,5
2016,10,26,4,11,0,fall,7.78,35,66,3,0,30.4,0,0,1,12
2016,10,26,5,89,0,fall,5.56,35,76,6,0,30.4,0,0,1,91
2016,10,26,6,280,0,fall,6.67,34,68,0,0,30.4,0,0,1,291
2016,10,26,7,801,0,fall,6.11,35,74,0,0,30.4,0,0,1,825
2016,10,26,8,1155,0,fall,7.22,35,68,0,0,30.4,0,0,2,1203
2016,10,26,9,494,0,fall,8.89,37,66,6,0,30.5,0,0,2,541
2016,10,26,10,250,0,fall,9.44,33,54,9,0,30.5,0,0,2,329
2016,10,26,11,278,0,fall,11.11,35,53,6,0,30.5,0,0,2,361
2016,10,26,12,347,0,fall,11.67,32,45,3,0,30.4,0,0,2,446
2016,10,26,13,384,0,fall,12.78,32,42,0,0,30.4,0,0,2,503
2016,10,26,14,314,0,fall,13.89,34,42,5,0,30.4,0,0,2,421
2016,10,26,15,398,0,fall,13.89,35,44,3,0,30.4,0,0,2,506
2016,10,26,16,694,0,fall,13.89,34,42,5,0,30.4,0,0,2,820
2016,10,26,17,1318,0,fall,13.89,35,44,5,0,30.4,0,0,2,1487
2016,10,26,18,1020,0,fall,13.33,37,49,7,0,30.4,0,0,2,1138
2016,10,26,19,618,0,fall,12.78,40,57,10,0,30.4,0,0,2,682
2016,10,26,20,356,0,fall,11.67,40,61,9,0,30.4,0,0,1,385
2016,10,26,21,242,0,fall,11.11,41,66,3,0,30.4,0,0,2,274
2016,10,26,22,163,0,fall,11.67,41,64,6,0,30.4,0,0,2,190
2016,10,26,23,82,0,fall,11.11,42,69,6,0,30.4,0,0,2,102
2016,10,27,0,28,0,fall,16.11,58,90,5,0,30.1,0,0,1,29
2016,10,27,1,15,0,fall,11.11,42,69,5,0,30.4,0,0,2,23
2016,10,27,2,6,0,fall,11.67,42,66,7,0,30.4,0,0,2,8
2016,10,27,3,7,0,fall,11.11,42,69,3,0,30.4,0,0,2,10
2016,10,27,4,12,0,fall,10.56,42,71,0,0,30.3,0,0,1,15
2016,10,27,5,82,0,fall,10.56,43,74,3,0,30.3,0,0,2,83
2016,10,27,6,274,0,fall,10.56,44.5,78.5,6.5,0,30.3,0,0,2,282
2016,10,27,7,796,0,fall,10.56,45,80,7,0,30.3,0,0,2,813
2016,10,27,8,1236,0,fall,10.93,47.67,86,7.67,0,30.3,0,0,2,1276
2016,10,27,9,520,0,fall,11.67,48,83,6,0,30.3,0,0,2,578
2016,10,27,10,260,0,fall,12.22,50,86,7,0,30.3,0,0,2,342
2016,10,27,11,264,0,fall,13.33,51,84,6.5,0,30.3,0,0,2,349
2016,10,27,12,278,0,fall,15.56,52,75,12,0,30.2,0,0,2,307
2016,10,27,13,159,0,fall,16.11,53,75,13,0,30.2,0,0,3,207
2016,10,27,14,142,0,fall,15.56,57,90,10,0,30.1,0,0,4,168
2016,10,27,15,237,0,fall,15.83,57.5,90.5,9,0,30.1,0,0,3,284
2016,10,27,16,543,0,fall,16.67,59,90,9,0,30.1,0,0,2,608
2016,10,27,17,1100,0,fall,17.22,61,93,9,0,30.1,0,0,2,1202
2016,10,27,18,926,0,fall,16.67,60,93,9,0,30.1,0,0,2,996
2016,10,27,19,557,0,fall,16.67,60,93,10,0,30,0,0,2,608
2016,10,27,20,353,0,fall,16.67,61,96,10,0,30.1,0,0,2,393
2016,10,27,21,322,0,fall,17.22,61,93,9,0,30,0,0,2,362
2016,10,27,22,181,0,fall,16.11,60,97,7,0,30,0,0,2,205
2016,10,27,23,122,0,fall,16.11,60,96.67,8,0,30.07,0,0,1,132
2016,10,28,0,44,0,fall,10,41,71,3,0,30.3,0,0,1,50
2016,10,28,1,17,0,fall,14.44,53,84,8,0,30.1,0,0,1,26
2016,10,28,2,8,0,fall,13.33,49,77,14,0,30.1,0,0,1,13
2016,10,28,3,11,0,fall,12.22,46,75,9,0,30.1,0,0,1,15
2016,10,28,4,10,0,fall,11.67,43,69,14,0,30.1,0,0,2,11
2016,10,28,5,63,0,fall,11.11,42,69,15,20,30.1,0,0,1,66
2016,10,28,6,216,0,fall,11.11,41,66,16,0,30.2,0,0,1,226
2016,10,28,7,671,0,fall,11.67,39,59,17,31,30.2,0,0,1,707
2016,10,28,8,1077,0,fall,11.11,39,61,14,22,30.2,0,0,1,1138
2016,10,28,9,500,0,fall,12.22,40,59,14,21,30.2,0,0,1,559
2016,10,28,10,279,0,fall,13.89,40,53,10,23,30.3,0,0,1,363
2016,10,28,11,337,0,fall,13.89,38,49,25,44,30.2,0,0,1,438
2016,10,28,12,399,0,fall,15,38,46,26,40,30.2,0,0,1,540
2016,10,28,13,425,0,fall,15.93,37,41.33,18.33,30,30.2,0,0,2,551
2016,10,28,14,384,0,fall,16.11,35,38,15,29,30.2,0,0,2,548
2016,10,28,15,482,0,fall,17.22,36,37,20,25,30.2,0,0,2,654
2016,10,28,16,809,0,fall,17.22,34,34,20,26,30.2,0,0,2,1020
2016,10,28,17,1145,0,fall,16.67,33,34,15,0,30.2,0,0,2,1361
2016,10,28,18,810,0,fall,15.56,34,38,10,0,30.2,0,0,1,907
2016,10,28,19,473,0,fall,14.44,35,42,6,0,30.2,0,0,1,521
2016,10,28,20,294,0,fall,14.44,36,44,0,0,30.2,0,0,1,346
2016,10,28,21,189,0,fall,12.22,39,57,6,0,30.3,0,0,1,228
2016,10,28,22,154,0,fall,12.22,37,53,6,0,30.3,0,0,1,204
2016,10,28,23,110,0,fall,10,41,71,0,0,30.3,0,0,1,135
2016,10,29,0,82,1,fall,16.67,58,86,9,0,30,0,0,1,102
2016,10,29,1,67,1,fall,8.89,43,83,5,0,30.2,0,0,2,85
2016,10,29,2,47,1,fall,10,45,83,0,0,30.2,0,0,1,66
2016,10,29,3,26,1,fall,7.78,42,86,5,0,30.2,0,0,2,29
2016,10,29,4,9,1,fall,7.78,41,83,6,0,30.2,0,0,1,12
2016,10,29,5,18,1,fall,8.33,40,77,3,0,30.2,0,0,1,21
2016,10,29,6,29,1,fall,7.22,41,86,7,0,30.2,0,0,1,35
2016,10,29,7,84,1,fall,7.78,42,86,5,0,30.2,0,0,1,108
2016,10,29,8,197,1,fall,7.78,43,89,5,0,30.2,0,0,1,245
2016,10,29,9,332,1,fall,9.44,46,90,5,0,30.2,0,0,1,441
2016,10,29,10,463,1,fall,11.67,47,80,9,0,30.2,0,0,1,637
2016,10,29,11,538,1,fall,15.56,47,62,12,0,30.2,0,0,1,874
2016,10,29,12,653,1,fall,17.78,49,58,14,0,30.1,0,0,2,1061
2016,10,29,13,567,1,fall,20,51,55,14,0,30.1,0,0,2,1117
2016,10,29,14,558,1,fall,21.67,53,53,9,0,30.1,0,0,2,1121
2016,10,29,15,634,1,fall,23.89,53,46,12,0,30,0,0,2,1197
2016,10,29,16,583,1,fall,23.89,53,46,14,0,30,0,0,1,1100
2016,10,29,17,540,1,fall,23.89,54,48,15,0,30,0,0,2,977
2016,10,29,18,504,1,fall,22.22,56,57,12,0,30,0,0,2,766
2016,10,29,19,326,1,fall,19.44,57,70,8,0,30,0,0,2,499
2016,10,29,20,227,1,fall,18.89,57,73,12,0,30,0,0,1,356
2016,10,29,21,209,1,fall,17.78,57,78,7,0,30,0,0,1,324
2016,10,29,22,171,1,fall,17.78,58,80,8,0,30,0,0,1,258
2016,10,29,23,128,1,fall,17.22,57,81,9,0,30,0,0,1,184
